metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,331.65,445.55,255.1,416.7
EPS in Rs,,,,,-18607.05,-2758.26,-2492.6,-15.75,-13.83,-3.38,2.17,2.04
Equity Capital (Rs Cr),,,,,0.96,0.98,2.0,64.0,73.0,74.0,75.0,75.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,,,,9600000.0,9800000.0,20000000.0,640000000.0,730000000.0,740000000.0,750000000.0,750000000.0
Market Cap (Rs Cr),,,,,,,,,24210.45,32970.7,19132.5,31252.5
P/E ratio,,,,,,,,,-23.98,-131.82,117.56,204.26
