metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,778.6,1235.6,1544.85,1161.25,2653.9,5105.3,3378.55,5482.65,4501.7,3121.7
EPS in Rs,10.36,55.88,41.78,49.39,73.61,78.33,63.14,90.68,114.77,123.28,119.64,120.68
Equity Capital (Rs Cr),300.0,300.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,1500000000.0,1500000000.0,100000000.0,100000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0
Market Cap (Rs Cr),,,7786.0,12356.0,16220.92,12193.12,27865.95,53605.65,35474.78,57567.82,47267.85,32777.85
P/E ratio,,,18.64,25.02,20.99,14.83,42.03,56.3,29.44,44.47,37.63,25.87
