metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),219.45,205.1,322.7,484.25,474.75,182.65,377.0,366.75,534.25,1069.85,974.5,1057.6,1310.0
EPS in Rs,7.84,7.17,12.15,18.29,30.41,25.18,45.06,36.28,27.13,31.37,34.3,60.9,
Equity Capital (Rs Cr),31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,32.0,32.0,34.0,34.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,155000000.0,155000000.0,155000000.0,155000000.0,155000000.0,155000000.0,150000000.0,150000000.0,160000000.0,160000000.0,170000000.0,170000000.0,
Market Cap (Rs Cr),3401.47,3179.05,5001.85,7505.88,7358.62,2831.07,5655.0,5501.25,8548.0,17117.6,16566.5,17979.2,22380.0
P/E ratio,27.99,28.61,26.56,26.48,15.61,7.25,8.37,10.11,19.69,34.1,28.41,17.37,22.0
