metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),346.98,460.27,557.13,729.1,693.5,520.85,729.65,747.3,968.15,1251.8,1159.25,984.8,1070.0
EPS in Rs,8.88,8.1,12.76,15.99,22.91,14.64,16.83,17.44,16.65,-5.48,18.11,18.19,
Equity Capital (Rs Cr),34.0,34.0,34.0,68.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,340000000.0,340000000.0,340000000.0,680000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,
Market Cap (Rs Cr),11797.32,15649.18,18942.42,49578.8,70737.0,53126.7,74424.3,76224.6,98751.3,127683.6,118243.5,100449.6,109535.0
P/E ratio,39.07,56.82,43.66,45.6,30.27,35.58,43.35,42.85,58.15,-228.43,64.01,54.14,55.3
