metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,533.85,311.2,455.0,636.7,878.3,1012.0
EPS in Rs,,,124.01,193.64,248.22,274.67,292.38,23.36,20.71,27.09,32.26,33.76,
Equity Capital (Rs Cr),,,18.0,18.0,18.0,18.0,18.0,144.0,144.0,144.0,144.0,144.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,,,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,288000000.0,288000000.0,288000000.0,288000000.0,288000000.0,
Market Cap (Rs Cr),,,,,,,,15374.88,8962.56,13104.0,18336.96,25295.04,29268.0
P/E ratio,,,,,,,,22.85,15.03,16.8,19.74,26.02,29.0
