metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),341.75,386.95,535.55,575.5,442.8,123.95,203.2,288.35,212.25,138.55,98.34,72.14,96.7
EPS in Rs,10.18,8.57,23.13,15.4,16.32,5.48,8.33,10.04,0.5,1.47,7.07,2.82,
Equity Capital (Rs Cr),96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,
Market Cap (Rs Cr),32808.0,37147.2,51412.8,55248.0,42508.8,11899.2,19507.2,27681.6,20376.0,13300.8,9440.64,6925.44,9288.0
P/E ratio,33.57,45.15,23.15,37.37,27.13,22.62,24.39,28.72,424.5,94.25,13.91,25.58,33.3
