metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,360.58,260.15,497.48,742.45,1365.55,3327.0,4177.45,3487.2,4646.0
EPS in Rs,24.89,27.72,36.3,29.76,34.82,43.1,48.53,75.96,87.14,113.96,125.07,136.3,
Equity Capital (Rs Cr),482.0,362.0,362.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,964000000.0,724000000.0,724000000.0,668000000.0,668000000.0,668000000.0,668000000.0,668000000.0,668000000.0,668000000.0,668000000.0,668000000.0,
Market Cap (Rs Cr),,,,,24086.74,17378.02,33231.66,49595.66,91218.74,222243.6,279053.66,232944.96,310746.0
P/E ratio,,,,,10.36,6.04,10.25,9.77,15.67,29.19,33.4,25.58,34.1
