metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),205.06,202.04,388.35,569.55,400.75,282.4,403.45,678.2,595.95,1315.35,1999.8,1504.8,2517.0
EPS in Rs,,,6.05,12.65,19.15,23.35,28.42,32.03,39.56,49.57,60.19,70.56,
Equity Capital (Rs Cr),,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,
Market Cap (Rs Cr),,1515.3,2912.62,4271.62,3005.62,2118.0,3025.88,5086.5,4469.62,9865.12,14998.5,11286.0,19131.0
P/E ratio,,,64.19,45.02,20.93,12.09,14.2,21.17,15.06,26.54,33.22,21.33,29.8
