metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),545.42,508.6,567.95,729.95,1413.4,1231.1,1406.2,1961.4,1418.35,1364.2,1219.9,607.5,696.0
EPS in Rs,,18.0,16.91,12.37,17.16,25.6,25.59,-6.95,8.01,25.13,20.42,25.73,
Equity Capital (Rs Cr),64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,128000000.0,
Market Cap (Rs Cr),6981.38,6510.08,7269.76,9343.36,18091.52,15758.08,17999.36,25105.92,18154.88,17461.76,15614.72,7776.0,8947.0
P/E ratio,,28.26,33.59,59.01,82.37,48.09,54.95,-282.22,177.07,54.29,59.74,23.61,53.1
