metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),63.9,38.8,36.15,21.6,18.95,9.05,11.0,11.85,24.3,52.2,35.7,22.45,26.2
EPS in Rs,,,,,,,0.19,0.75,1.53,1.4,1.97,,
Equity Capital (Rs Cr),,,,,,,9918.0,11956.0,11956.0,11956.0,12540.0,,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,,,,9918000000.0,11956000000.0,11956000000.0,11956000000.0,12540000000.0,,
Market Cap (Rs Cr),,,,,,,10909.8,14167.86,29053.08,62410.32,44767.8,,32816.0
P/E ratio,,,,,,,57.89,15.8,15.88,37.29,18.12,,13.3
