metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,367.9,208.34,223.0
EPS in Rs,,,,-3.67,-2.69,,,,,,,,
Equity Capital (Rs Cr),,,,6.0,49.0,35.0,35.0,45.0,81.0,81.0,96.0,97.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,30000000.0,245000000.0,175000000.0,175000000.0,225000000.0,405000000.0,405000000.0,480000000.0,485000000.0,
Market Cap (Rs Cr),,,,,,,,,,,17659.2,10104.49,11665.0
P/E ratio,,,,,,,,,,,,,
