metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),1023.9,820.0,688.15,495.1,475.45,352.3,597.8,914.75,983.1,1620.55,1734.7,1757.2,1990.0
EPS in Rs,21.92,18.89,29.03,8.73,11.11,15.69,12.1,13.64,35.32,39.91,45.55,47.84,
Equity Capital (Rs Cr),207.0,241.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,2070000000.0,2410000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,
Market Cap (Rs Cr),211947.3,197620.0,165156.0,118824.0,114108.0,84552.0,143472.0,219540.0,235944.0,388932.0,416328.0,421728.0,477588.0
P/E ratio,46.71,43.41,23.7,56.71,42.79,22.45,49.4,67.06,27.83,40.61,38.08,36.73,37.8
