metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),819.89,645.52,736.8,629.76,638.68,653.57,1082.43,1390.13,1953.04,3154.56,3096.63,2935.0
EPS in Rs,,,,,,,,,,,,77.27
Equity Capital (Rs Cr),,,,,,,,,,,,71.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,,,,,,,,,,,,355000000.0
Market Cap (Rs Cr),,,,,,,,,,,,104192.5
P/E ratio,,,,,,,,,,,,37.98
