metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),15.1,15.75,43.75,146.15,115.95,29.45,41.65,74.3,87.3,302.3,424.35,441.6,751.0
EPS in Rs,-0.32,-0.44,1.98,5.91,7.75,4.91,1.13,0.98,4.99,8.34,11.25,14.89,
Equity Capital (Rs Cr),39.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,49.0,49.0,50.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,390000000.0,420000000.0,420000000.0,420000000.0,420000000.0,420000000.0,420000000.0,420000000.0,430000000.0,490000000.0,490000000.0,500000000.0,
Market Cap (Rs Cr),588.9,661.5,1837.5,6138.3,4869.9,1236.9,1749.3,3120.6,3753.9,14812.7,20793.15,22080.0,37875.0
P/E ratio,-47.19,-35.8,22.1,24.73,14.96,6.0,36.86,75.82,17.49,36.25,37.72,29.66,47.4
