metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),32.33,24.97,41.3,37.03,27.95,12.3,42.35,44.1,27.9,66.45,52.18,52.1
EPS in Rs,-0.28,-0.64,-0.2,0.25,0.72,-1.94,-5.26,-1.72,10.42,1.28,0.58,2.58
Equity Capital (Rs Cr),100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0
Market Cap (Rs Cr),3233.0,2497.0,4130.0,3703.0,4192.5,1845.0,6352.5,6615.0,4185.0,9967.5,7827.0,7815.0
P/E ratio,-115.46,-39.02,-206.5,148.12,38.82,-6.34,-8.05,-25.64,2.68,51.91,89.97,20.19
