metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),13.35,16.2,12.75,25.85,22.95,9.05,25.15,78.7,60.95,91.8,79.1,67.86,205.0
EPS in Rs,2.61,1.26,0.99,1.35,1.73,1.77,1.86,2.27,2.18,2.29,1.23,2.04,
Equity Capital (Rs Cr),124.0,124.0,124.0,124.0,127.0,128.0,128.0,137.0,138.0,144.0,144.0,153.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,1240000000.0,1240000000.0,1240000000.0,1240000000.0,1270000000.0,1280000000.0,1280000000.0,1370000000.0,1380000000.0,1440000000.0,1440000000.0,1530000000.0,
Market Cap (Rs Cr),1655.4,2008.8,1581.0,3205.4,2914.65,1158.4,3219.2,10781.9,8411.1,13219.2,11390.4,10382.58,31377.0
P/E ratio,5.11,12.86,12.88,19.15,13.27,5.11,13.52,34.67,27.96,40.09,64.31,33.26,101.0
