metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,135.9,160.59,108.98,124.0
EPS in Rs,,,267.74,5.17,3.18,2.74,4.41,,,4.66,6.32,6.67,
Equity Capital (Rs Cr),,,785.0,785.0,785.0,785.0,785.0,,,2688.0,2688.0,2809.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,785000000.0,785000000.0,785000000.0,785000000.0,785000000.0,,,2688000000.0,2688000000.0,2809000000.0,
Market Cap (Rs Cr),,,,,,,,,,36529.92,43166.59,30612.48,34806.0
P/E ratio,,,,,,,,,,29.16,25.41,16.34,18.6
