metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,1707.65,1778.0,2181.0
EPS in Rs,,,,,,,69.41,66.85,,,,,
Equity Capital (Rs Cr),,,,,,,813.0,813.0,813.0,813.0,813.0,813.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,,,,813000000.0,813000000.0,813000000.0,813000000.0,813000000.0,813000000.0,
Market Cap (Rs Cr),,,,,,,,,,,138831.95,144551.4,177191.0
P/E ratio,,,,,,,,,,,,,35.8
