metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),96.57,85.05,143.95,158.45,115.6,60.05,77.0,64.05,74.45,201.95,160.58,182.13,235.0
EPS in Rs,4.64,4.13,4.9,6.07,5.83,6.71,4.43,2.48,6.16,7.92,10.32,12.3,
Equity Capital (Rs Cr),168.0,168.0,337.0,316.0,316.0,316.0,281.0,281.0,281.0,281.0,281.0,281.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,336000000.0,336000000.0,674000000.0,632000000.0,632000000.0,632000000.0,562000000.0,562000000.0,562000000.0,562000000.0,562000000.0,562000000.0,
Market Cap (Rs Cr),3244.75,2857.68,9702.23,10014.04,7305.92,3795.16,4327.4,3599.61,4184.09,11349.59,9024.6,10235.71,13188.0
P/E ratio,20.81,20.59,29.38,26.1,19.83,8.95,17.38,25.83,12.09,25.5,15.56,14.81,19.1
