metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),95.37,96.17,154.37,163.77,161.83,130.15,277.85,516.85,474.7,935.3,976.65,650.75,649.0
EPS in Rs,5.63,7.3,8.98,6.82,11.74,6.39,-2.2,3.59,12.63,19.54,28.06,26.35,
Equity Capital (Rs Cr),113.0,113.0,114.0,136.0,136.0,204.0,211.0,230.0,231.0,231.0,244.0,245.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,113000000.0,113000000.0,114000000.0,136000000.0,136000000.0,204000000.0,211000000.0,230000000.0,231000000.0,231000000.0,244000000.0,245000000.0,
Market Cap (Rs Cr),1077.68,1086.72,1759.82,2227.27,2200.89,2655.06,5862.64,11887.55,10965.57,21605.43,23830.26,15943.38,15881.0
P/E ratio,16.94,13.17,17.19,24.01,13.78,20.37,-126.3,143.97,37.59,47.87,34.81,24.7,24.4
