metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,169.8,154.5,95.15,137.45,197.5,240.7,409.3,483.5,670.0,822.0
EPS in Rs,7.0,0.2,2.52,5.32,6.59,5.54,2.96,10.53,8.51,2.59,107.66,7.49,
Equity Capital (Rs Cr),389.0,403.0,403.0,505.0,505.0,497.0,497.0,500.0,500.0,500.0,500.0,518.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,389000000.0,403000000.0,403000000.0,505000000.0,505000000.0,497000000.0,497000000.0,500000000.0,500000000.0,500000000.0,500000000.0,518000000.0,
Market Cap (Rs Cr),,,,8574.9,7802.25,4728.95,6831.26,9875.0,12035.0,20465.0,24175.0,34706.0,71665.0
P/E ratio,,,,31.92,23.44,17.18,46.44,18.76,28.28,158.03,4.49,89.45,176.0
