metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,106.15,119.85,331.52,932.05,2643.8,2065.2,2382.0
EPS in Rs,129.59,149.63,117.49,11.07,11.88,11.66,12.74,15.14,27.74,48.02,59.83,64.04,
Equity Capital (Rs Cr),199.0,199.0,249.0,224.0,224.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,398000000.0,398000000.0,498000000.0,448000000.0,448000000.0,404000000.0,404000000.0,404000000.0,404000000.0,404000000.0,404000000.0,404000000.0,
Market Cap (Rs Cr),,,,,,,4288.46,4841.94,13393.41,37654.82,106809.52,83434.08,96077.0
P/E ratio,,,,,,,8.33,7.92,11.95,19.41,44.19,32.25,33.6
