metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),24.12,13.35,29.49,107.76,58.16,26.16,179.71,386.45,348.9,151.46,180.12,268.8,288.0
EPS in Rs,1.01,-1.35,-1.06,2.95,3.58,2.37,9.06,20.81,11.26,13.76,12.13,11.93,
Equity Capital (Rs Cr),33.0,32.0,34.0,34.0,34.0,34.0,34.0,66.0,65.0,62.0,61.0,62.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,330000000.0,320000000.0,340000000.0,340000000.0,340000000.0,340000000.0,340000000.0,660000000.0,650000000.0,620000000.0,610000000.0,620000000.0,
Market Cap (Rs Cr),795.96,427.2,1002.66,3663.84,1977.44,889.44,6110.14,25505.7,22678.5,9390.52,10987.32,16665.6,19412.0
P/E ratio,23.88,-9.89,-27.82,36.53,16.25,11.04,19.84,18.57,30.99,11.01,14.85,22.53,23.9
