metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),216.45,196.15,212.5,214.75,233.85,68.75,161.25,171.85,350.8,461.8,398.15,445.0,456.0
EPS in Rs,-2.42,,,,,,,,,,,,
Equity Capital (Rs Cr),323.0,,,,,,,,,,,,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,323000000.0,,,,,,,,,,,,
Market Cap (Rs Cr),6991.34,,,,,,,,,,,,17303.0
P/E ratio,-89.44,,,,,,,,,,,,20.0
