metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,,,,1261.8
EPS in Rs,,103.51,,,,268.84,-147.64,32.04,629.55,743.09,27.58,33.49
Equity Capital (Rs Cr),,4.0,,,,4.0,4.0,4.0,4.0,4.0,13.0,13.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,40000000.0,,,,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,130000000.0,130000000.0
Market Cap (Rs Cr),,,,,,,,,,,,16403.4
P/E ratio,,,,,,,,,,,,37.68
