metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,821.45,1058.55,721.85,809.0
EPS in Rs,,,,,6.27,-17.07,-26.19,-16.38,-1.66,6.63,13.9,14.77,
Equity Capital (Rs Cr),,,,,29.0,29.0,29.0,29.0,33.0,45.0,45.0,45.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,,145000000.0,145000000.0,145000000.0,145000000.0,165000000.0,225000000.0,225000000.0,225000000.0,
Market Cap (Rs Cr),,,,,,,,,,18482.62,23817.38,16241.62,18391.0
P/E ratio,,,,,,,,,,123.9,76.15,48.87,54.7
