metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),163.55,231.9,230.35,229.25,250.0,279.05,423.8,491.85,510.4,1357.95,1486.85,1305.8,1413.0
EPS in Rs,7.61,18.73,8.92,19.61,18.7,24.43,26.86,9.45,44.06,38.14,59.31,47.95,
Equity Capital (Rs Cr),472.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,504.0,504.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,472000000.0,481000000.0,481000000.0,481000000.0,481000000.0,481000000.0,481000000.0,481000000.0,481000000.0,481000000.0,504000000.0,504000000.0,
Market Cap (Rs Cr),7719.56,11154.39,11079.83,11026.92,12025.0,13422.31,20384.78,23657.99,24550.24,65317.39,74937.24,65812.32,71217.0
P/E ratio,21.49,12.38,25.82,11.69,13.37,11.42,15.78,52.05,11.58,35.6,25.07,27.23,31.1
