metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),30.18,30.46,45.99,57.1,50.63,26.96,81.18,130.72,104.5,155.85,154.24,191.86
EPS in Rs,-3.48,-0.34,-3.76,11.93,9.07,1.38,6.26,32.88,7.17,-3.55,2.74,8.65
Equity Capital (Rs Cr),971.0,970.0,970.0,1145.0,1145.0,1145.0,1198.0,1221.0,1221.0,1247.0,1247.0,1247.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,9710000000.0,9700000000.0,9700000000.0,11450000000.0,11450000000.0,11450000000.0,11980000000.0,12210000000.0,12210000000.0,12470000000.0,12470000000.0,12470000000.0
Market Cap (Rs Cr),29304.78,29546.2,44610.3,65379.5,57971.35,30869.2,97253.64,159609.12,127594.5,194344.95,192337.28,239249.42
P/E ratio,-8.67,-89.59,-12.23,4.79,5.58,19.54,12.97,3.98,14.57,-43.9,56.29,22.18
