metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),224.49,167.33,241.01,133.47,161.44,224.85,302.59,283.09,303.3,669.92,1062.35,2389.4,2692.0
EPS in Rs,4.93,4.5,4.96,4.25,5.73,9.27,8.83,5.63,5.84,3.26,21.96,52.22,
Equity Capital (Rs Cr),51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,255000000.0,
Market Cap (Rs Cr),5724.49,4266.91,6145.76,3403.49,4116.72,5733.68,7716.05,7218.8,7734.15,17082.96,27089.92,60929.7,68649.0
P/E ratio,45.54,37.18,48.59,31.4,28.17,24.26,34.27,50.28,51.93,205.5,48.38,45.76,51.6
