metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),146.98,159.18,266.7,345.05,367.5,484.35,751.05,1275.5,1374.95,3948.0,5325.15,3295.8
EPS in Rs,3.89,1.66,2.55,2.62,2.92,3.46,-4.11,2.98,12.51,41.82,43.51,48.37
Equity Capital (Rs Cr),33.0,33.0,33.0,33.0,33.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,360000000.0,360000000.0,360000000.0,360000000.0,360000000.0,360000000.0,360000000.0
Market Cap (Rs Cr),4850.34,5252.94,8801.1,11386.65,12127.5,17436.6,27037.8,45918.0,49498.2,142128.0,191705.4,118648.8
P/E ratio,37.78,95.89,104.59,131.7,125.86,139.99,-182.74,428.02,109.91,94.4,122.39,68.14
