metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),156.8,60.25,121.0,219.1,164.95,82.2,343.6,532.85,546.2,849.15,912.3,1113.1,1207.0
EPS in Rs,-13.97,-32.42,-24.93,-14.56,-17.0,-1.07,35.62,56.4,31.11,58.21,27.57,33.01,
Equity Capital (Rs Cr),91.0,91.0,92.0,97.0,97.0,102.0,102.0,101.0,100.0,100.0,101.0,102.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,910000000.0,910000000.0,920000000.0,970000000.0,970000000.0,1020000000.0,1020000000.0,1010000000.0,1000000000.0,1000000000.0,1010000000.0,1020000000.0,
Market Cap (Rs Cr),14268.8,5482.75,11132.0,21252.7,16000.15,8384.4,35047.2,53817.85,54620.0,84915.0,92142.3,113536.2,123125.0
P/E ratio,-11.22,-1.86,-4.85,-15.05,-9.7,-76.82,9.65,9.45,17.56,14.59,33.09,33.72,30.5
