metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),506.85,397.87,407.58,498.04,511.2,331.65,598.0,672.15,580.25,882.1,553.28,425.3,526.0
EPS in Rs,13.85,12.68,11.26,14.04,16.14,5.3,6.63,13.87,15.41,16.37,16.92,16.3,
Equity Capital (Rs Cr),195.0,195.0,195.0,244.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,381.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,390000000.0,390000000.0,390000000.0,488000000.0,610000000.0,610000000.0,610000000.0,610000000.0,610000000.0,610000000.0,610000000.0,762000000.0,
Market Cap (Rs Cr),19767.15,15516.93,15895.62,24304.35,31183.2,20230.65,36478.0,41001.15,35395.25,53808.1,33750.08,32407.86,40023.0
P/E ratio,36.6,31.38,36.2,35.47,31.67,62.58,90.2,48.46,37.65,53.89,32.7,26.09,32.2
