metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,,353.75,227.51,224.1
EPS in Rs,,,,,,,,,2.53,2.54,2.46,
Equity Capital (Rs Cr),,,,,,,,,2.0,6353.0,6353.0,6353.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,,,,,,,,,2000000.0,6353000000.0,6353000000.0,6353000000.0
Market Cap (Rs Cr),,,,,,,,,,224737.38,144537.1,142370.73
P/E ratio,,,,,,,,,,139.27,92.48,
