metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,286.3,313.85,279.25,215.25,247.5,405.85,745.35,774.15,1283.8,1692.05,1605.3
EPS in Rs,-0.84,1.04,4.06,2.51,2.9,5.82,-0.7,16.73,29.67,38.62,38.66,39.42
Equity Capital (Rs Cr),200.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,200000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0,204000000.0
Market Cap (Rs Cr),,5840.52,6402.54,5696.7,4391.1,5049.0,8279.34,15205.14,15792.66,26189.52,34517.82,32748.12
P/E ratio,,275.29,77.3,111.25,74.22,42.53,-579.79,44.55,26.09,33.24,43.77,40.72
