metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,82.3,51.0,182.1,201.7,228.98,302.0
EPS in Rs,,,,-3070.18,-28574.18,-70096.54,-23123.76,-1.54,-1.14,0.4,0.55,0.38,
Equity Capital (Rs Cr),,,,0.03,0.03,0.03,0.0,764.0,836.0,868.0,907.0,919.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,300000.0,300000.0,300000.0,0.0,7640000000.0,8360000000.0,8680000000.0,9070000000.0,9190000000.0,
Market Cap (Rs Cr),,,,,,,,62877.2,42636.0,158062.8,182941.9,210432.62,291875.0
P/E ratio,,,,,,,,-53.44,-44.74,455.25,366.73,602.58,674.0
