metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),544.36,386.6,465.85,326.85,170.55,71.05,301.8,433.75,420.8,992.8,674.45,296.2,397.0
EPS in Rs,48.44,40.11,25.82,31.13,-99.84,-39.08,-40.51,-34.45,7.27,94.47,75.6,223.74,
Equity Capital (Rs Cr),644.0,679.0,679.0,679.0,679.0,720.0,766.0,766.0,766.0,767.0,736.0,737.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,3220000000.0,3395000000.0,3395000000.0,3395000000.0,3395000000.0,3600000000.0,3830000000.0,3830000000.0,3830000000.0,3835000000.0,3680000000.0,3685000000.0,
Market Cap (Rs Cr),175283.92,131250.7,158156.08,110965.57,57901.72,25578.0,115589.4,166126.25,161166.4,380738.8,248197.6,109149.7,146358.0
P/E ratio,11.24,9.64,18.04,10.5,-1.71,-1.82,-7.45,-12.59,57.88,10.51,8.92,1.32,23.0
