metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,516.9,405.85,321.4,258.32,177.77
EPS in Rs,,,,,32.86,40.32,63.74,6.18,4.48,1.14,9.43,8.02
Equity Capital (Rs Cr),,,,,114.0,114.0,114.0,130.0,130.0,130.0,130.0,129.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,,,,1140000000.0,1140000000.0,1140000000.0,1300000000.0,1300000000.0,1300000000.0,1300000000.0,1290000000.0
Market Cap (Rs Cr),,,,,,,,67197.0,52760.5,41782.0,33581.6,22932.33
P/E ratio,,,,,,,,83.64,90.59,281.93,27.39,22.17
