metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),396.39,433.05,470.17,400.5,382.98,121.8,367.67,790.4,645.2,1183.65,1388.5,1387.2,1418.0
EPS in Rs,18.9,27.9,29.65,25.0,19.66,18.83,26.99,41.08,49.83,52.14,56.78,75.09,
Equity Capital (Rs Cr),30.0,41.0,40.0,38.0,38.0,36.0,34.0,33.0,48.0,48.0,47.0,92.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,30000000.0,41000000.0,40000000.0,38000000.0,38000000.0,36000000.0,34000000.0,33000000.0,48000000.0,48000000.0,47000000.0,92000000.0,
Market Cap (Rs Cr),1189.17,1775.51,1880.68,1521.9,1455.32,438.48,1250.08,2608.32,3096.96,5681.52,6525.95,12762.24,13336.0
P/E ratio,20.97,15.52,15.86,16.02,19.48,6.47,13.62,19.24,12.95,22.7,24.45,18.47,18.9
