metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),62.25,98.0,182.7,385.0,422.0,268.35,522.7,1261.0,1698.65,3459.8,2892.85,4038.0
EPS in Rs,4.43,8.1,12.04,18.47,22.92,28.64,29.92,41.73,52.93,64.35,72.88,96.07
Equity Capital (Rs Cr),15.0,15.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,75000000.0,75000000.0,80000000.0,80000000.0,80000000.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,95000000.0,95000000.0
Market Cap (Rs Cr),466.88,735.0,1461.6,3080.0,3376.0,2415.15,4704.3,11349.0,15287.85,31138.2,27482.08,38361.0
P/E ratio,14.05,12.1,15.17,20.84,18.41,9.37,17.47,30.22,32.09,53.77,39.69,42.03
