metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,,185.99,219.0
EPS in Rs,,,,,,,,4.82,5.46,5.58,,,
Equity Capital (Rs Cr),,,,,,,,20.0,20.0,326.0,326.0,445.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,,,,,,,,40000000.0,40000000.0,652000000.0,652000000.0,890000000.0,
Market Cap (Rs Cr),,,,,,,,,,,,16553.11,19466.0
P/E ratio,,,,,,,,,,,,,38.9
