metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),25.11,13.04,17.54,9.82,5.97,1.79,4.59,8.4,7.9,40.4,56.66,39.56,48.0
EPS in Rs,-19.95,0.94,1.38,-0.57,-2.32,-4.01,0.1,-0.17,2.28,0.49,1.53,2.33,
Equity Capital (Rs Cr),742.0,1004.0,1005.0,1064.0,1064.0,1064.0,1702.0,1843.0,2454.0,2722.0,2732.0,2745.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,3710000000.0,5020000000.0,5025000000.0,5320000000.0,5320000000.0,5320000000.0,8510000000.0,9215000000.0,12270000000.0,13610000000.0,13660000000.0,13725000000.0,
Market Cap (Rs Cr),9315.81,6546.08,8813.85,5224.24,3176.04,952.28,3906.09,7740.6,9693.3,54984.4,77397.56,54296.1,65455.0
P/E ratio,-1.26,13.87,12.71,-17.23,-2.57,-0.45,45.9,-49.41,3.46,82.45,37.03,16.98,20.8
