metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,1419.45,2358.4,3255.3,4314.9,4877.3,6977.0
EPS in Rs,,,1387.02,313.39,48.39,19.88,46.08,77.19,117.56,144.11,81.56,160.96
Equity Capital (Rs Cr),,,6.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Shares Outstanding,,,12000000.0,20000000.0,20000000.0,20000000.0,22000000.0,22000000.0,22000000.0,22000000.0,24000000.0,24000000.0
Market Cap (Rs Cr),,,,,,,3122.79,5188.48,7161.66,9492.78,11705.52,16744.8
P/E ratio,,,,,,,30.8,30.55,27.69,29.94,59.8,43.35
