metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),2008.4,1479.25,1445.2,735.85,724.85,589.65,1020.45,747.05,648.4,1616.8,2027.95,2313.9,2269.0
EPS in Rs,53.47,50.17,56.63,5.56,13.4,-5.95,26.81,-33.62,9.45,42.01,71.88,116.65,
Equity Capital (Rs Cr),90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,455000000.0,455000000.0,455000000.0,455000000.0,455000000.0,455000000.0,455000000.0,
Market Cap (Rs Cr),90378.0,66566.25,65034.0,33113.25,32618.25,26829.08,46430.47,33990.78,29502.2,73564.4,92271.73,105282.45,103745.0
P/E ratio,37.56,29.48,25.52,132.35,54.09,-99.1,38.06,-22.22,68.61,38.49,28.21,19.84,18.0
