metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,42.76,29.01,28.96,7.29,23.05,58.84,165.7,312.85,398.65,235.65
EPS in Rs,0.58,0.75,1.22,2.36,2.57,1.28,1.22,2.72,4.89,7.6,12.34,16.68
Equity Capital (Rs Cr),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,41.0,41.0,41.0,41.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,410000000.0,410000000.0,410000000.0,410000000.0
Market Cap (Rs Cr),,,427.6,290.1,289.6,72.9,230.5,588.4,6793.7,12826.85,16344.65,9661.65
P/E ratio,,,35.05,12.29,11.27,5.7,18.89,21.63,33.89,41.16,32.31,14.13
