metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),490.2,407.05,437.38,484.3,541.45,436.4,982.65,1163.75,1085.25,1543.55,1592.5,1341.6
EPS in Rs,,,19.86,30.16,31.32,37.31,40.75,41.07,49.74,54.73,57.86,64.08
Equity Capital (Rs Cr),,282.0,285.0,278.0,271.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,,1410000000.0,1425000000.0,1390000000.0,1355000000.0,2715000000.0,2715000000.0,2715000000.0,2715000000.0,2715000000.0,2715000000.0,2715000000.0
Market Cap (Rs Cr),,57394.05,62326.65,67317.7,73366.48,118482.6,266789.47,315958.12,294645.38,419073.83,432363.75,364244.4
P/E ratio,,,22.02,16.06,17.29,11.7,24.11,28.34,21.82,28.2,27.52,20.94
