metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,286.0,575.15,2742.55,3020.2,3097.35,4022.85,3028.3,4367.0
EPS in Rs,,,,17.87,-19.91,71.66,120.97,39.59,49.71,52.25,,,
Equity Capital (Rs Cr),,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,
Market Cap (Rs Cr),,,,,,3146.0,6326.65,30168.05,33222.2,34070.85,44251.35,33311.3,47969.0
P/E ratio,,,,,,3.99,4.75,69.27,60.76,59.28,,,81.6
