metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),735.45,702.65,1221.7,1510.25,1500.8,1818.9,2226.6,1572.85,1315.05,1221.45,989.9,789.7,812.0
EPS in Rs,,,,27.64,32.3,38.64,27.73,44.64,17.26,17.11,28.3,23.15,
Equity Capital (Rs Cr),,,,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,127000000.0,127000000.0,127000000.0,127000000.0,127000000.0,127000000.0,127000000.0,127000000.0,127000000.0,
Market Cap (Rs Cr),,,,19180.17,19060.16,23100.03,28277.82,19975.19,16701.13,15512.42,12571.73,10029.19,10301.0
P/E ratio,,,,54.64,46.46,47.07,80.3,35.23,76.19,71.39,34.98,34.11,32.8
