metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,694.3,638.9,1124.25,1589.75,1427.8,1602.0
EPS in Rs,-17719.44,-30600.0,,-16396.12,-91265.79,-80007.89,-6583.7,-18.53,-10.82,1.48,7.69,14.48,
Equity Capital (Rs Cr),0.04,0.04,,0.04,0.04,0.04,0.05,90.0,90.0,90.0,92.0,93.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,200000.0,200000.0,,200000.0,200000.0,200000.0,250000.0,450000000.0,450000000.0,450000000.0,460000000.0,465000000.0,
Market Cap (Rs Cr),,,,,,,,31243.5,28750.5,50591.25,73128.5,66392.7,74101.0
P/E ratio,,,,,,,,-37.47,-59.05,759.63,206.73,98.6,111.0
