metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,192.62,260.38,298.6,299.58,240.15,543.45,597.6,594.5,702.55,726.2,389.9,386.0
EPS in Rs,,,,7.64,8.29,10.3,10.12,9.88,11.57,12.69,12.33,7.86,
Equity Capital (Rs Cr),,,,200.0,200.0,400.0,400.0,401.0,401.0,402.0,402.0,403.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,200000000.0,200000000.0,400000000.0,400000000.0,401000000.0,401000000.0,402000000.0,402000000.0,403000000.0,
Market Cap (Rs Cr),,,,5972.0,5991.6,9606.0,21738.0,23963.76,23839.45,28242.51,29193.24,15712.97,15578.0
P/E ratio,,,,39.08,36.14,23.32,53.7,60.49,51.38,55.36,58.9,49.61,52.6
