metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),54.21,42.44,75.52,86.74,71.97,40.85,59.35,75.85,66.65,121.65,153.86,150.17
EPS in Rs,1.5,4.51,5.21,6.88,8.93,9.56,10.04,10.25,10.13,10.38,10.33,11.63
Equity Capital (Rs Cr),133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0
Market Cap (Rs Cr),7209.93,5644.52,10044.16,11536.42,9572.01,5433.05,7893.55,10088.05,8864.45,16179.45,20463.38,19972.61
P/E ratio,36.14,9.41,14.5,12.61,8.06,4.27,5.91,7.4,6.58,11.72,14.89,12.91
