metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),13.16,9.55,32.99,108.56,88.78,31.35,95.4,114.35,116.1,267.7,423.35,241.95,318.0
EPS in Rs,0.31,0.46,2.01,6.64,11.13,8.31,9.1,11.29,11.7,13.01,11.51,5.03,
Equity Capital (Rs Cr),34.0,34.0,34.0,34.0,34.0,34.0,34.0,38.0,38.0,38.0,38.0,39.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,340000000.0,340000000.0,340000000.0,340000000.0,340000000.0,340000000.0,340000000.0,380000000.0,380000000.0,380000000.0,380000000.0,390000000.0,
Market Cap (Rs Cr),447.44,324.7,1121.66,3691.04,3018.52,1065.9,3243.6,4345.3,4411.8,10172.6,16087.3,9436.05,12508.0
P/E ratio,42.45,20.76,16.41,16.35,7.98,3.77,10.48,10.13,9.92,20.58,36.78,48.1,47.3
