metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),440.05,366.8,853.35,1170.8,1283.55,732.5,1110.4,860.8,811.35,1567.75,1764.2,1322.0,1492.0
EPS in Rs,51.15,55.36,60.45,39.76,89.0,85.75,52.96,9.09,-240.22,91.24,160.9,178.1,
Equity Capital (Rs Cr),14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,
Market Cap (Rs Cr),3080.35,2567.6,5973.45,8195.6,8984.85,5127.5,7772.8,6025.6,5679.45,10974.25,12349.4,9254.0,10412.0
P/E ratio,8.6,6.63,14.12,29.45,14.42,8.54,20.97,94.7,-3.38,17.18,10.96,7.42,8.61
