metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),57.28,47.23,63.6,73.57,82.49,66.32,103.55,135.65,174.47,624.4,631.77,541.15
EPS in Rs,3.37,3.53,3.64,2.38,2.64,1.79,3.04,4.23,4.98,7.61,6.17,8.57
Equity Capital (Rs Cr),55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,550000000.0,550000000.0,550000000.0,550000000.0,510000000.0,510000000.0,510000000.0,510000000.0,510000000.0,510000000.0,510000000.0,510000000.0
Market Cap (Rs Cr),3150.4,2597.65,3498.0,4046.35,4206.99,3382.32,5281.05,6918.15,8897.97,31844.4,32220.27,27598.65
P/E ratio,17.0,13.38,17.47,30.91,31.25,37.05,34.06,32.07,35.03,82.05,102.39,63.14
