metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),74.65,109.2,171.3,157.25,129.3,29.75,77.85,63.1,104.35,334.0,557.3,510.95,1368.0
EPS in Rs,,,,,,4.77,2.51,0.92,4.01,7.23,15.93,21.7,
Equity Capital (Rs Cr),,,,,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,,170000000.0,170000000.0,170000000.0,170000000.0,170000000.0,170000000.0,170000000.0,170000000.0,
Market Cap (Rs Cr),,,,,2198.1,505.75,1323.45,1072.7,1773.95,5678.0,9474.1,8686.15,23497.0
P/E ratio,,,,,,6.24,31.02,68.59,26.02,46.2,34.98,23.55,39.1
