metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,799.75,639.85,368.9,605.0,688.7,572.1,843.35,1417.35,1297.2
EPS in Rs,6489.45,9714.18,17.95,21.39,21.15,21.84,26.16,29.88,28.1,28.82,25.84,44.72
Equity Capital (Rs Cr),0.14,0.14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,1400000.0,1400000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0
Market Cap (Rs Cr),,,,11196.5,8957.9,5164.6,8470.0,9641.8,8009.4,11806.9,19842.9,18160.8
P/E ratio,,,,37.39,30.25,16.89,23.13,23.05,20.36,29.26,54.85,29.01
