metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,578.5,434.6,515.0
EPS in Rs,,,,,89.98,-40.2,951.96,937.73,11.99,15.14,16.95,16.65,
Equity Capital (Rs Cr),,,,,0.31,0.31,0.31,0.35,44.0,44.0,48.0,48.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,,1550000.0,1550000.0,1550000.0,1750000.0,220000000.0,220000000.0,240000000.0,240000000.0,
Market Cap (Rs Cr),,,,,,,,,,,13884.0,10430.4,12411.0
P/E ratio,,,,,,,,,,,34.13,26.1,29.8
