metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),819.33,939.43,1173.7,926.9,683.6,910.87,1194.6,1207.17,1208.8,2230.85,2623.0,2805.1,2955.0
EPS in Rs,23.47,31.49,38.4,35.5,29.56,35.73,50.38,55.63,45.89,63.7,73.68,84.52,
Equity Capital (Rs Cr),18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,25.0,25.0,25.0,25.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,85000000.0,85000000.0,125000000.0,125000000.0,125000000.0,125000000.0,
Market Cap (Rs Cr),7373.97,8454.87,10563.3,8342.1,6152.4,8197.83,10154.1,10260.94,15110.0,27885.62,32787.5,35063.75,36920.0
P/E ratio,34.91,29.83,30.57,26.11,23.13,25.49,23.71,21.7,26.34,35.02,35.6,33.19,35.0
