metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),365.8,311.8,417.0,330.2,284.35,205.8,312.7,345.35,644.55,1001.25,931.65,1414.7,1350.0
EPS in Rs,49.63,72.76,50.07,-13.96,-1.42,14.09,62.5,44.09,180.36,183.11,164.2,206.11,
Equity Capital (Rs Cr),151.0,151.0,151.0,151.0,151.0,147.0,147.0,143.0,143.0,143.0,143.0,143.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,151000000.0,151000000.0,151000000.0,151000000.0,151000000.0,147000000.0,147000000.0,143000000.0,143000000.0,143000000.0,143000000.0,143000000.0,
Market Cap (Rs Cr),5523.58,4708.18,6296.7,4986.02,4293.69,3025.26,4596.69,4938.51,9217.07,14317.88,13322.59,20230.21,19279.0
P/E ratio,7.37,4.29,8.33,-23.65,-200.25,14.61,5.0,7.83,3.57,5.47,5.67,6.86,7.75
