metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,1356.45,2204.9,1988.35,1741.7,2325.85,2769.8,3620.7,3396.1,4942.0,4881.7,5299.0,5752.0
EPS in Rs,32.75,62.02,74.61,52.77,63.61,94.26,132.57,137.63,82.31,150.19,181.11,192.51,
Equity Capital (Rs Cr),24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,
Market Cap (Rs Cr),,16277.4,26458.8,23860.2,20900.4,27910.2,33237.6,43448.4,40753.2,59304.0,58580.4,63588.0,68768.0
P/E ratio,,21.87,29.55,37.68,27.38,24.67,20.89,26.31,41.26,32.9,26.95,27.53,28.2
