metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,,161.65,290.0
EPS in Rs,,,,,,,,-21.37,-0.8,865.4,1.29,2.8,
Equity Capital (Rs Cr),,,,,,,,0.51,1.0,1.0,989.0,1108.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,,,,,510000.0,1000000.0,1000000.0,989000000.0,1108000000.0,
Market Cap (Rs Cr),,,,,,,,,,,,17910.82,32149.0
P/E ratio,,,,,,,,,,,,57.73,104.0
