metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,276.64,280.29,411.85,639.6,621.5
EPS in Rs,,0.76,0.91,-1.32,-1.28,3.2,5.19,8.32,8.41,7.75,9.61,6.03
Equity Capital (Rs Cr),,70.0,72.0,50.0,74.0,74.0,78.0,80.0,80.0,80.0,80.0,80.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,,350000000.0,360000000.0,250000000.0,370000000.0,370000000.0,390000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0
Market Cap (Rs Cr),,,,,,,,11065.6,11211.6,16474.0,25584.0,24860.0
P/E ratio,,,,,,,,33.25,33.33,53.14,66.56,103.07
