metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),385.0,381.95,325.9,336.15,317.1,160.0,245.0,222.05,143.0,291.15,334.3,418.15,391.0
EPS in Rs,10.52,11.85,14.85,13.48,13.48,17.83,14.02,23.65,7.57,22.4,37.65,27.08,
Equity Capital (Rs Cr),1894.0,1897.0,1850.0,1850.0,1850.0,1850.0,2695.0,2695.0,2695.0,2695.0,2638.0,2638.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,1894000000.0,1897000000.0,1850000000.0,1850000000.0,1850000000.0,1850000000.0,2695000000.0,2695000000.0,2695000000.0,2695000000.0,2638000000.0,2638000000.0,
Market Cap (Rs Cr),72919.0,72455.91,60291.5,62187.75,58663.5,29600.0,66027.5,59842.47,38538.5,78464.92,88188.34,110307.97,103179.0
P/E ratio,36.6,32.23,21.95,24.94,23.52,8.97,17.48,9.39,18.89,13.0,8.88,15.44,14.4
