metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),332.8,703.55,1495.0,710.7,615.3,282.95,2089.2,1029.15,1804.05,6322.15,12071.55,12027.0,19043.0
EPS in Rs,17.96,30.75,52.74,13.57,12.81,12.63,62.85,49.74,127.45,233.89,202.74,283.71,
Equity Capital (Rs Cr),9.0,9.0,9.0,9.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,9000000.0,9000000.0,9000000.0,9000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,
Market Cap (Rs Cr),299.52,633.2,1345.5,639.63,799.89,367.83,2715.96,1337.9,2345.26,8218.8,15693.01,15635.1,24432.0
P/E ratio,18.53,22.88,28.35,52.37,48.03,22.4,33.24,20.69,14.15,27.03,59.54,42.39,67.7
