metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),294.77,318.47,484.6,486.83,619.37,326.5,641.85,769.6,717.65,456.0,636.25,567.95,604.0
EPS in Rs,15.82,13.0,20.18,23.57,17.35,20.66,33.4,42.18,42.28,-14.21,10.62,22.78,
Equity Capital (Rs Cr),86.0,86.0,101.0,102.0,102.0,153.0,153.0,153.0,150.0,150.0,159.0,169.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,430000000.0,430000000.0,505000000.0,510000000.0,510000000.0,765000000.0,765000000.0,765000000.0,750000000.0,750000000.0,795000000.0,845000000.0,
Market Cap (Rs Cr),12675.11,13694.21,24472.3,24828.33,31587.87,24977.25,49101.53,58874.4,53823.75,34200.0,50581.88,47991.78,50997.0
P/E ratio,18.63,24.5,24.01,20.65,35.7,15.8,19.22,18.25,16.97,-32.09,59.91,24.93,28.3
